HYUQAU,H,W,V,A,54,4,0.1719,0.3024,1930,290,L,0,V,proc
HYUQAU,Z,D,R,A,31,3,0.0586,0.1621,1007,5210,T,4,V,proc
HYUQAU,J,S,T,A,68,1,0.0312,0.116,716,10216,T,9,V,proc
HYUQAU,G,H,D,A,64,1,0.0195,0.086,486,10956,Y,3,V,proc
HYUQAU,S,Z,P,A,70,1,0.0156,0.0684,428,11298,Y,3,V,proc
IC 2391 SECTOR,H,R,W,D,1,22,1.3125,1.2195,7099,1636,F,2,VB,proc
IC 2391 SECTOR,O,G,A,A,15,0,0.0312,0.124,740,100,TTS,9,VI,proc
IC 2602 SECTOR,B,Q,Y,D,,124,0.9453,0.9673,6098,7782,F,9,VB,proc
IC 2602 SECTOR,V,F,U,A,4,6,0.0391,0.1258,702,1690,T,9,V,proc
IC 289 SECTOR,O,T,R,B,4,0,0.2422,0.397,2197,12958,M,8,VA,proc
ICZ,B,Q,Y,D,,111,1.1719,1.0166,6238,1122,F,8,VB,proc
ICZ,B,Q,Y,C,,18,0.7969,0.8069,4679,12967,K,3,VA,proc
ICZ,J,H,V,C,2,20,0.7461,0.8972,4953,320,K,1,VA,proc
ICZ,L,C,V,C,2,20,0.6602,0.8284,4016,118,TTS,7,VA,proc
ICZ,F,W,W,C,1,17,0.6562,0.8023,4110,5102,K,7,VA,proc
ICZ,N,N,T,C,3,26,0.6016,0.6582,4539,466,K,4,VAB,proc
ICZ,G,B,X,C,1,27,0.5898,0.7741,3919,62,TTS,8,VA,proc
ICZ,I,W,W,C,1,13,0.5859,0.7587,3604,90,TTS,0,VA,proc
ICZ,N,X,U,C,2,9,0.5781,0.7705,3671,36,TTS,0,VA,proc
ICZ,C,Q,Y,C,,18,0.4766,0.6829,3673,154,TTS,0,VA,proc
ICZ,R,T,R,B,4,1,0.3828,0.5588,3453,258,M,1,VA,proc
ICZ,C,L,X,B,1,5,0.375,0.5222,3289,11924,M,2,VA,proc
ICZ,E,W,V,B,2,2,0.375,0.558,2819,446,M,5,VA,proc
ICZ,I,R,V,B,2,3,0.3711,0.5865,2785,3678,M,5,VA,proc
ICZ,C,Q,X,B,1,3,0.3672,0.5011,2822,274,M,5,VA,proc
ICZ,U,J,Q,B,5,6,0.3633,0.5351,2755,12356,M,5,VA,proc
ICZ,Y,U,X,B,1,6,0.3633,0.4963,2830,9304,M,5,VA,proc
ICZ,Q,D,S,B,4,5,0.3594,0.5433,3114,482,M,3,VA,proc
ICZ,H,H,U,B,3,0,0.3516,0.4771,2998,7012,M,4,VA,proc
ICZ,Q,D,S,B,4,3,0.332,0.5167,2801,11092,M,5,VA,proc
ICZ,O,I,S,B,4,3,0.3125,0.4802,2757,1826,M,5,VA,proc
ICZ,T,T,R,B,4,1,0.3125,0.5234,2488,10754,M,7,IVB,proc
ICZ,X,E,Q,B,5,0,0.3125,0.5049,2543,298,M,6,VA,proc
ICZ,E,W,V,B,2,5,0.2852,0.5,2521,4906,M,6,VA,proc
ICZ,B,A,Z,B,,1,0.2812,0.4123,2599,1628,M,6,VA,proc
ICZ,K,M,V,B,2,1,0.2656,0.4001,2440,9374,M,7,VA,proc
ICZ,X,E,Q,B,5,5,0.2266,0.3727,2373,9852,M,7,VA,proc
ICZ,F,W,V,B,2,3,0.2227,0.4177,1917,174,TTS,1,VI,proc
ICZ,E,L,Y,D,,103,0.1133,0.2409,1373,392,L,8,V,proc
IOCKOLT,A,A,A,H,,0,79.7422,145.2966,39111,1,O,8,IIIA,proc
IOCKOLT,A,A,A,H,,17,73.5742,483.6257,10273,1,B,9,IAO,proc
IOCKOLT,I,D,I,D,10,238,1.6953,36.5752,4017,3294,K,7,IIAB,proc
IOCKOLT,R,F,E,D,12,645,1.1602,1.1145,6951,3684,F,3,VI,proc
Iockorps,A,A,A,H,,2,39.4648,367.5515,21008,1,B,5,IAO,proc
Iorady,R,G,Y,D,,5,1.707,1.2968,8267,1544,A,6,VI,proc
Iorady,Y,S,U,D,2,0,1.3281,1.2514,7155,1742,F,2,VB,proc
Iorady,O,A,A,D,,3,1.2422,1.1192,5888,818,G,1,VAB,proc
Iorady,J,N,W,C,1,0,0.4648,0.6374,3550,6228,M,0,VA,proc
Iorady,L,T,W,B,1,0,0.3672,0.5098,2826,5684,M,5,VA,proc
Iorady,I,H,A,B,,0,0.2461,0.393,2277,12837,M,8,VA,proc
Iorant,V,C,M,C,7,0,0.7891,0.9138,5374,5024,G,7,VAB,proc
IORANT,N,I,Z,B,27,0,0.2656,0.4739,2283,5762,M,8,IVB,proc
IOWHAIH,A,A,A,H,,47,86.7422,4.1533,25499,1,WO,0,I,proc
IOWHAIH,A,A,A,H,,49,84.8945,6.9478,35555,1,WO,0,I,proc
IOWHAIH,D,A,A,F,,1,9.9492,0.1997,4011,2,Ae/Be,7,VI,proc
IOWHAIH,G,G,Y,F,,20,9.3164,4.0559,21730,18,B,0,VZ,proc
IOWHAIL,A,A,A,H,,90,48.582,6.2605,35246,1,WC,0,I,proc
IOWHAIL,R,Y,Y,D,1,1469,1.2617,32.9158,3327,6286,S,2,IIIAB,proc
IOWHAIL,V,P,M,D,8,177,1.2109,32.399,3230,7164,S,2,IIIB,proc
IOWHAIL,R,Y,Y,D,1,529,1.207,32.3589,3232,7096,S,2,IIIB,proc
IOWHAIL,U,P,M,D,8,1469,1.207,32.3589,3234,7114,MS,2,IIIB,proc
IOWHAIL,O,M,C,D,,546,1.1406,31.649,3131,8168,MS,3,IIIB,proc
IOWHAIL,S,Y,Y,D,1,132,1.0859,31.0321,3030,9260,MS,3,IIIB,proc
IOWHAIL,I,X,R,D,5,1588,1.0742,30.8952,3014,9508,S,4,IIIB,proc
IOWHAIL,U,P,M,D,8,1287,1.0664,30.8036,2998,9952,S,4,IIIB,proc
IOWHAIL,Q,J,O,D,7,621,1.0625,30.7578,2990,9692,MS,4,IIIB,proc
IOWHAIL,R,S,A,D,1,686,1.0391,30.4793,2952,10196,S,4,IIIB,proc
IOWHAIL,P,J,O,D,7,242,1.0352,30.4311,2934,10408,S,4,IIIB,proc
IOWHAIL,Y,V,K,D,9,252,1.0352,30.4311,2936,10496,MS,4,IIIB,proc
IOWHAIL,R,U,D,D,13,680,1.0313,30.3847,2945,10610,MS,4,IIIB,proc
IOWHAIL,M,M,C,D,,616,1.0195,30.2414,2915,11354,S,4,IIIB,proc
IOWHAIL,H,I,H,D,11,685,1.0156,30.1929,2916,11364,MS,4,IIIB,proc
IOWHAIL,P,J,O,D,7,841,1.0117,30.1443,2895,10832,MS,4,IIIB,proc
IOWHAIL,Q,J,O,D,7,73,1.0039,30.0469,2888,11648,MS,4,IIIB,proc
IOWHAIL,W,E,X,D,2,998,1.0039,30.0469,2887,11470,MS,4,IIIB,proc
IOWHAIL,Q,S,A,D,1,1070,1,30,2880,11074,S,4,IIIB,proc
IOWHAIL,U,Y,Y,D,1,500,0.9961,29.9493,2858,11578,S,4,IIIB,proc
IOWHAIL,R,U,D,D,13,36,0.9922,29.9004,2869,11500,S,4,IIIB,proc
IOWHAIL,O,M,C,D,,437,0.9883,29.8513,2864,11744,S,4,IIIB,proc
IOWHAIL,S,Y,Y,D,1,595,0.9883,29.8513,2859,11534,S,4,IIIB,proc
IOWHAIL,S,Y,Y,D,1,956,0.9883,29.8513,2859,12440,CN,4,IIIB,proc
IOWHAIL,Y,V,K,D,9,192,0.9844,29.8022,2846,12464,CN,5,IIIB,proc
IOWHAIL,Q,S,A,D,1,1287,0.9766,29.702,2834,12728,CN,5,IIIB,proc
IOWHAIL,V,Y,Y,D,1,817,0.9766,29.702,2827,12628,MS,5,IIIB,proc
IOWHAIL,E,R,T,D,4,267,0.9727,29.6527,2834,12886,CN,5,IIIB,proc
IOWHAIL,N,D,Q,D,6,395,0.9727,29.6527,2836,12108,MS,5,IIIB,proc
IOWHAIL,Q,J,O,D,7,39,0.9727,29.6527,2827,13038,CN,5,IIIB,proc
IOWHAIL,Y,V,K,D,9,245,0.9727,29.6527,2830,12930,CN,5,IIIB,proc
IOWHAIL,C,L,V,D,3,728,0.9648,29.5521,2814,13055,CJ,5,IIIB,proc
IOWHAIL,W,E,X,D,2,1007,0.9648,29.5521,2811,12943,CN,5,IIIB,proc
IOWHAIL,E,R,T,D,4,2125,0.9609,29.5025,2810,12841,CN,5,IIIB,proc
IOWHAIL,S,F,C,D,14,64,0.9609,29.5025,2805,12818,S,5,IIIB,proc
IOWHAIL,S,S,A,D,1,478,0.9609,29.5025,2817,12829,MS,5,IIIB,proc
IOWHAIL,N,D,Q,D,6,20,0.9453,29.2982,2788,12998,CN,5,IIIB,proc
IOWHAIL,P,J,O,D,7,1629,0.9453,29.2982,2777,13052,CN,5,IIIB,proc
IOWHAIL,O,M,C,D,,375,0.9414,29.2464,2776,12899,S,5,IIIB,proc
IOWHAIL,Q,Y,Y,D,1,515,0.9336,29.1427,2769,12894,CN,5,IIIB,proc
IOWHAIL,M,S,A,D,1,318,0.9297,29.0907,2743,12894,CN,5,IIIB,proc
IOWHAIRB,U,T,Z,D,13,51,1.668,36.3778,3817,3252,K,9,IIAB,proc
IOWHAIRB,Z,X,O,B,47,0,0.2695,0.4601,2640,4028,M,6,VA,proc
IOWHAIRLD,R,J,O,D,7,68,1.1133,31.3438,3070,8710,MS,3,IIIB,proc
JASTREB SECTOR,Z,A,O,A,6,5,0.0156,0.0788,422,4762,Y,3,V,proc
JOORA,J,T,Z,D,13,24,1.043,1.0837,6421,806,F,7,VB,proc
JOORA,X,C,B,B,55,3,0.3477,0.5025,3244,10690,M,2,VA,proc
JOOTHEE,I,O,F,C,25,20,0.832,0.9638,5243,11768,G,9,VA,proc
JOOTHEE,L,Y,L,A,11,0,0.0195,0.0826,452,1590,Y,3,V,proc
Juenae,G,N,K,D,8,3199,1.0781,1.0085,5969,1566,G,0,VB,proc
Juenae,M,S,U,D,2,1947,1.0703,1.0462,6165,1628,F,8,VB,proc
Juenae,Q,G,T,C,17,313,0.8477,0.8392,5619,4382,G,4,VAB,proc
Juenae,M,S,U,E,2,9408,0.5156,0.7208,3590,220,M,0,VZ,proc
Juenae,Y,W,B,C,13,66,0.5078,0.6256,3829,8130,K,9,VA,proc
JUENAE,G,B,Y,A,,1,0.0859,0.2206,1298,9018,T,0,V,proc
KUELIO,Y,M,H,D,11,3,0.9961,29.9493,2880,12066,MS,4,IIIB,proc
LAGOON SECTOR,D,L,Y,E,,23,3.8086,2.4432,12119,130,B,0,VZ,proc
LASAO,I,W,W,E,1,3129,6.0898,49.4912,8941,240,A,4,IB,proc
LASAO,Q,I,T,E,3,205,5.0703,47.9698,7954,380,A,8,IAB,proc
LASAO,E,W,M,D,7,2940,1.5039,35.1045,3715,4090,K,9,IIIA,proc
Lasiae,L,S,J,D,9,6853,1.7617,1.5266,8411,956,A,6,VAB,proc
Lasiae,E,R,C,D,13,3719,1.0547,1.1151,5454,2036,G,6,VA,proc
Lasiae,M,S,J,D,9,2636,0.9922,0.9484,6104,7902,F,9,VI,proc
Lasiae,L,T,D,C,27,445,0.7344,0.8074,4410,10290,K,5,VA,proc
Lasiae,L,D,O,C,21,489,0.6914,0.8119,4130,7432,K,7,VA,proc
Lasiae,S,U,K,C,23,415,0.6172,0.6841,4137,3878,K,7,VA,proc
Lasiae,C,R,R,C,19,304,0.5039,0.6626,3401,5102,M,1,VA,proc
Lasiae,I,X,A,D,14,5890,0.4453,0.5801,3445,1028,M,1,VA,proc
Lasiae,Y,Z,P,E,5,4247,0.2383,0.437,2138,206,TTS,9,VI,proc
LASOAE,X,P,F,D,11,3456,1.4336,1.359,7326,3524,F,1,VB,proc
LASOAE,D,O,B,C,,1267,0.7344,0.8041,4624,1650,K,3,VAB,proc
LASU,A,A,A,G,,5,22.1602,6.8771,38828,1,O,0,VZ,proc
LASU,A,F,A,E,,10,4.4336,2.5625,14107,402,B,8,IIIAB,proc
LASU,I,S,B,D,13,55,1.7617,1.3967,7981,1650,A,8,VB,proc
LASU,M,C,V,D,2,50,1.7109,1.4219,7346,2152,F,1,VAB,proc
LASU,I,S,B,D,13,13,1.4727,34.8455,3643,4262,M,0,IIIAB,proc
LASU,C,O,W,B,16,0,0.3555,0.4917,2772,4824,M,5,VA,proc
LBN 623 SECTOR,A,B,N,B,7,3,0.2266,0.3905,2286,10452,M,8,VA,proc
LEAMI,B,A,A,G,,114,17.8555,5.7415,37963,12,O,0,VZ,proc
LEAMI,F,A,A,E,,2020,5.7617,49.0385,8596,276,A,5,IB,proc
LEAMI,F,A,A,E,,1331,3.4727,2.3191,13769,482,B,8,IIIAB,proc
LEAMI,J,G,Y,E,,434,2.7305,42.0605,5388,1016,G,7,IAB,proc
LEAMI,J,G,Y,E,,1657,2.0039,0.000015797,2651787,7034,NS,,,proc
LEAMI,O,G,Y,D,,1590,1.043,30.5255,2960,10712,S,4,IIIB,proc
LEAMI,O,G,Y,D,,1114,0.9531,29.3996,2798,12700,S,5,IIIB,proc
Little Dumbbell Sector,L,N,T,C,3,1,0.7852,0.7898,5204,5450,G,9,VAB,proc
Loijeia,A,A,A,H,,0,119.6914,3.7979,23656,1,WO,0,I,proc
Ltaisua,M,Y,R,D,4,4157,1.5586,1.432,8066,930,A,7,VB,proc
LYAISA,E,G,X,E,1,1326,4.3203,46.5706,7167,310,F,2,IAB,proc
LYAISA,U,U,F,D,11,4526,1.7773,37.1476,4143,2728,K,7,IIAB,proc
Lyaisoae,A,A,A,H,,1,118.6133,9.5722,46801,1,WO,0,I,proc
LYCHOITL,T,Y,S,E,3,568,5.8516,49.1659,8658,264,A,5,IB,proc
LYCHOITL,G,R,N,E,6,5,1.8242,0.000015797,8198888,11736,NS,,,proc
LYCHOITL,N,H,V,D,2,3428,1.7266,36.7976,4039,3056,K,7,IIAB,proc
LYCHOITL,C,A,Z,D,,923,1.6797,36.4633,3992,3228,K,8,IIAB,proc
LYCHOITL,S,I,T,D,3,3184,1.4102,34.3065,3554,4758,S,0,IIIAB,proc
LYCHOITL,I,B,X,D,1,126,1.3906,34.1314,3543,5048,M,0,IIIAB,proc
LYCHOITL,S,I,T,D,3,2851,1.3516,33.7764,3465,5578,S,1,IIIAB,proc
LYCHOITL,S,I,T,D,3,1682,1.3125,33.4101,3400,5840,MS,1,IIIAB,proc
LYCHOITL,S,I,T,D,3,1299,1.1641,31.9034,3156,7936,M,3,IIIB,proc
LYCHOITL,N,H,V,D,2,1660,1.0664,30.8036,2990,9730,S,4,IIIB,proc
LYCHOITL,C,B,F,D,11,551,1.0625,1.0298,6191,4086,F,8,VB,proc
LYCHOITL,N,H,V,D,2,1204,1.043,30.5255,2953,10304,M,4,IIIB,proc
LYCHOITL,U,O,I,D,9,386,1.0313,30.3847,2926,10786,M,4,IIIB,proc
LYCHOITL,Y,U,G,D,10,812,1.0078,30.0957,2888,11478,MS,4,IIIB,proc
LYCHOITL,N,H,V,D,2,666,0.9883,29.8513,2848,11922,S,5,IIIB,proc
LYCHOITL,U,O,I,D,9,1216,0.9883,29.8513,2852,11906,M,4,IIIB,proc
LYCHOITL,N,H,V,D,2,306,0.9844,29.8022,2842,12422,CN,5,IIIB,proc
LYCHOITL,N,H,V,D,2,3536,0.9688,29.6034,2813,12286,M,5,IIIB,proc
LYCHOITL,J,B,X,D,1,1195,0.9609,29.5025,2811,13022,S,5,IIIB,proc
LYCHOITL,N,H,V,D,2,683,0.957,29.4511,2793,12906,MS,5,IIIB,proc
LYCHOITL,W,O,R,D,4,1172,0.9531,29.3996,2806,12634,S,5,IIIB,proc
LYCHOITL,W,O,R,D,4,1475,0.9492,29.348,2793,12990,CN,5,IIIB,proc
LYCHOITL,G,R,N,E,6,2927,0.9453,0.000015797,3218664,11358,NS,,,proc
LYCHOITL,J,B,X,D,1,3343,0.9453,29.2982,2781,12900,M,5,IIIB,proc
LYCHOITL,U,O,I,D,9,1755,0.9453,29.2982,2777,12973,M,5,IIIB,proc
LYCHOITL,J,B,X,D,1,3140,0.9414,29.2464,2772,12859,M,5,IIIB,proc
LYCHOITL,J,B,X,D,1,726,0.9375,29.1946,2767,12983,M,5,IIIB,proc
LYCHOITL,J,B,X,D,1,2670,0.9336,29.1427,2762,12873,M,5,IIIB,proc
LYCHOITL,Y,U,G,D,10,879,0.5664,0.000015797,9392630,12899,NS,,,proc
LYCHOITL,E,W,E,D,11,1407,0.5586,0.0124,15101,6628,DA,0,VII,proc
LYCHOITL,Y,U,G,D,10,1019,0.5273,0.0116,5102,12859,DC,0,VII,proc
LYCHOITL,S,I,T,D,3,2004,0.5156,0.0152,17247,6080,DAV,0,VII,proc
LYCHOITL,Y,U,G,D,10,1780,0.4727,0.0167,19894,10314,DB,0,VII,proc
LYCHOITL,T,O,I,D,9,746,0.4219,0.0122,15340,10566,DA,0,VII,proc
LYNCIS SECTOR,J,M,W,D,1,143,0.9609,1.0399,5646,4670,G,4,VAB,proc
LYNCIS SECTOR,J,M,W,D,1,142,0.9453,0.9432,5957,1520,G,0,VB,proc
LYSOOD,V,K,W,B,2,0,0.4414,0.6183,3482,846,M,1,VA,proc
LYSOOH,S,R,W,D,1,51,1.2773,1.1693,6425,222,F,0,VZ,proc
LYSOONTS,Y,Y,E,C,25,1,0.6914,0.8326,4288,5652,K,6,VA,proc
LYSOORB,P,N,K,D,8,34,1.6836,36.4917,3920,3318,K,8,IIAB,proc
Lysoorb,Y,F,F,D,11,107,1.4492,1.18,7458,3038,F,0,VI,proc
LYSOORB,N,H,M,D,7,97,0.9844,1.0679,5800,1458,G,2,VAB,proc
LYSOORB,L,O,Y,C,14,23,0.75,0.8699,4773,476,K,2,VA,proc
LYSOOVSKY,A,A,A,H,,5,44.7461,3.5768,19469,1,WC,0,I,proc
LYSOOVSKY,A,A,A,H,,1,30.832,438.5619,14819,2,B,7,IVA,proc
LYSOOVSKY,N,F,A,D,,40,0.9844,0.9465,5660,758,G,4,VAB,proc
M7 SECTOR,N,P,B,B,15,4,0.3242,0.5064,2583,12776,M,6,VA,proc
MEL 22 SECTOR,J,X,I,B,10,2,0.4023,0.5742,3197,5078,M,2,VA,proc
MESSIER 78 SECTOR,G,G,Y,D,,4,1.582,1.365,6954,824,F,3,VB,proc
MESSIER 78 SECTOR,F,L,Y,C,,1,0.4648,0.5787,3292,474,M,2,VA,proc
MUSCA DARK REGION,A,L,X,C,1,16,0.6211,0.8062,4151,218,K,0,VZ,proc
Myaumaei,F,A,A,E,,29,5.9258,3.0598,18925,180,B,0,VZ,proc
Myaumaei,F,A,A,E,,28,2.9492,1.8179,10692,86,B,0,VZ,proc
Myeia Thaa,M,L,P,D,5,2,1.4531,1.1481,6830,1460,F,4,VB,proc
Myeia Thaa,N,L,P,D,5,2,1.0273,1.0841,5455,1772,G,6,VA,proc
Myeia Thaa,V,S,U,C,2,1,0.5117,0.6785,3629,5384,M,0,VA,proc
Myoi Theia,K,G,Y,D,,5,0.8984,0.8466,5073,1176,K,0,VAB,proc
Myoi Theia,U,F,R,C,4,0,0.8242,0.9554,5394,11344,G,7,VAB,proc
MYRIELK,S,D,J,D,9,4445,1.332,1.1784,6753,1176,F,4,VB,proc
MYRIELK,G,H,T,D,4,9551,1.0586,30.7118,2982,9539,MS,4,IIIB,proc
MYRIELK,U,I,X,C,28,7120,0.8281,0.9421,5278,10854,G,9,VA,proc
MYRIELK,P,G,D,C,29,302,0.6641,0.7449,4481,3380,K,4,VA,proc
MYRIELK,K,F,D,C,29,232,0.6445,0.6918,4170,8818,K,6,VA,proc
MYRIERPH,A,A,A,H,,153,99.0977,219.0652,33981,1,O,9,IIIA,proc
MYRIERPH,O,Z,O,E,6,2940,2.418,1.8295,10230,204,B,0,VZ,proc
MYRIESLY,W,J,R,E,4,7608,5.8359,0.1427,4531,2,Ae/Be,4,VI,proc
MYRIESLY,W,J,R,E,4,7088,4.8594,0.1314,4038,2,Ae/Be,7,VI,proc
MYRIESLY,H,R,N,E,6,4410,2.6797,1.8664,10061,96,B,0,VZ,proc
MYRIESLY,H,R,N,E,6,4359,1.9141,1.4571,8952,112,A,0,VZ,proc
MYRIESLY,O,I,B,D,13,2796,1.7734,1.3279,9061,930,A,3,VI,proc
MYRIESLY,S,O,Z,D,13,2186,1.7422,1.3943,8786,832,A,4,VI,proc
MYRIESLY,O,I,B,D,13,3972,1.7109,1.2832,8269,1134,A,6,VI,proc
MYRIESLY,S,O,Z,D,13,537,1.6953,1.5222,8390,334,A,6,VAB,proc
MYRIESLY,O,I,B,D,13,8012,1.6758,1.3672,8544,1700,A,5,VI,proc
MYRIESLY,S,O,Z,D,13,6273,1.6641,1.4537,8584,594,A,5,VB,proc
MYRIESLY,O,I,B,D,13,7191,1.5625,1.2752,7409,694,F,0,VI,proc
MYRIESLY,O,I,B,D,13,2493,1.5586,1.4243,7362,1306,F,0,VB,proc
MYRIESLY,O,I,B,D,13,8127,1.5234,1.2209,7492,684,F,0,VI,proc
MYRIESLY,O,I,B,D,13,5733,1.4492,1.2956,6714,1440,F,5,VAB,proc
MYRIESLY,O,I,B,D,13,7510,1.4258,1.1449,7406,2080,F,0,VI,proc
MYRIESLY,O,I,B,D,13,4078,1.3945,1.15,6979,4670,F,3,VI,proc
MYRIESLY,O,I,B,D,13,5277,1.2695,1.2549,6716,558,F,5,VAB,proc
MYRIESLY,O,I,B,D,13,3161,1.2461,1.1799,6692,1640,F,5,VB,proc
MYRIESLY,O,I,B,D,13,7484,1.2227,1.0894,6540,1426,F,6,VB,proc
MYRIESLY,O,I,B,D,13,8707,1.2227,1.2239,6615,6118,F,5,VB,proc
MYRIESLY,O,I,B,D,13,3333,1.1992,1.063,6928,5638,F,3,VI,proc
MYRIESLY,O,I,B,D,13,3236,1.1211,1.0935,6189,2846,F,8,VB,proc
MYRIESLY,X,O,Z,D,13,1359,1.1133,1.17,6683,1974,F,5,VB,proc
MYRIESLY,O,I,B,D,13,5561,1.1094,1.1093,6626,1760,F,5,VB,proc
MYRIESLY,O,I,B,D,13,4915,1.0898,1.0063,6653,1436,F,5,VI,proc
MYRIESLY,L,N,B,D,13,7359,1.0703,0.9665,5546,2500,G,5,VAB,proc
MYRIESLY,O,I,B,D,13,9336,1.043,1.1177,6311,4498,F,7,VB,proc
MYRIESLY,O,I,B,D,13,9359,1.0039,0.983,5958,9954,G,0,VB,proc
MYRIESLY,O,I,B,D,13,8108,0.9336,1.0262,5789,11976,G,2,VAB,proc
MYRIESLY,J,N,I,C,23,4986,0.8867,0.9615,5591,4382,G,5,VAB,proc
MYRIESLY,Y,F,M,C,21,1846,0.8867,0.8456,5514,11516,G,6,VAB,proc
MYRIESLY,A,W,C,C,26,1880,0.8789,0.8426,5592,4956,G,5,VAB,proc
MYRIESLY,E,H,K,C,22,6548,0.8789,0.9388,5786,11056,G,2,VB,proc
MYRIESLY,E,C,B,C,27,3580,0.875,0.9619,5220,11312,G,9,VA,proc
MYRIESLY,H,X,A,C,27,2869,0.875,0.8706,5037,13036,K,1,VA,proc
MYRIESLY,H,X,A,C,27,8383,0.8711,0.9801,5556,11410,G,5,VAB,proc
MYRIESLY,H,X,A,C,27,2359,0.8633,0.9345,4860,6468,K,2,VA,proc
MYRIESLY,P,O,G,C,24,8212,0.8594,0.8377,5354,8346,G,8,VAB,proc
MYRIESLY,T,U,E,C,25,1915,0.8594,0.8542,5655,11168,G,4,VAB,proc
MYRIESLY,E,C,B,C,27,3595,0.8477,0.9829,5258,9550,G,9,VA,proc
MYRIESLY,E,C,B,C,27,8935,0.8359,0.964,5500,11784,G,6,VAB,proc
MYRIESLY,H,X,A,C,27,154,0.8281,0.8279,5267,12052,G,9,VAB,proc
MYRIESLY,H,X,A,C,27,6269,0.8281,0.9294,4877,11796,K,2,VA,proc
MYRIESLY,A,B,M,C,21,5415,0.8242,0.9466,5255,3146,G,9,VA,proc
MYRIESLY,H,X,A,C,27,969,0.8086,0.794,5223,10626,G,9,VAB,proc
MYRIESLY,A,W,C,C,26,8454,0.7969,0.8394,5477,12804,G,6,VAB,proc
MYRIESLY,E,H,K,C,22,3707,0.7891,0.7766,5224,13045,G,9,VAB,proc
MYRIESLY,H,X,A,C,27,1737,0.7891,0.9038,4998,10852,K,1,VA,proc
MYRIESLY,H,X,A,C,27,4841,0.7852,0.7791,4839,6556,K,2,VAB,proc
MYRIESLY,G,G,N,C,20,5300,0.7812,0.9383,5192,2856,K,0,VA,proc
MYRIESLY,H,X,A,C,27,7756,0.7773,0.8524,5356,5338,G,8,VAB,proc
MYRIESLY,P,O,G,C,24,7928,0.7773,0.8141,5300,2888,G,8,VAB,proc
MYRIESLY,T,U,E,C,25,7448,0.7734,0.8459,5211,7682,G,9,VAB,proc
MYRIESLY,H,X,A,C,27,4227,0.7695,0.8823,4634,12358,K,3,VA,proc
MYRIESLY,H,X,A,C,27,2896,0.7656,0.8937,4875,10532,K,2,VA,proc
MYRIESLY,H,X,A,C,27,3355,0.7656,0.7893,4880,4944,K,2,VAB,proc
MYRIESLY,J,N,I,C,23,7637,0.7578,0.9032,5290,4254,G,8,VAB,proc
MYRIESLY,H,X,A,C,27,2581,0.75,0.8965,5012,12510,K,1,VA,proc
MYRIESLY,H,X,A,C,27,6840,0.7461,0.8065,5081,6114,K,0,VAB,proc
MYRIESLY,H,X,A,C,27,6030,0.7422,0.7862,5135,5772,K,0,VAB,proc
MYRIESLY,H,X,A,C,27,1030,0.7344,0.7738,4965,12973,K,1,VAB,proc
MYRIESLY,H,X,A,C,27,7127,0.7266,0.7966,4599,6270,K,4,VA,proc
MYRIESLY,H,X,A,C,27,7462,0.7227,0.878,4748,10824,K,3,VA,proc
MYRIESLY,P,O,G,C,24,3314,0.7182,0.7884,5288,9898,G,8,VAB,proc
MYRIESLY,H,X,A,C,27,6319,0.7148,0.8327,4267,11912,K,6,VA,proc
MYRIESLY,H,X,A,C,27,2771,0.6562,0.7048,4136,5152,K,7,VA,proc
MYRIESLY,H,X,A,C,27,5719,0.6562,0.8363,4874,4644,K,2,VA,proc
MYRIESLY,H,X,A,C,27,7389,0.6484,0.8199,4707,12056,K,3,VA,proc
MYRIESLY,H,X,A,C,27,8224,0.6484,0.7258,4675,12066,K,3,VAB,proc
MYRIESLY,H,X,A,C,27,1575,0.6445,0.7102,4485,5798,K,4,VAB,proc
MYRIESLY,H,X,A,C,27,6185,0.6406,0.7721,4160,9730,K,6,VA,proc
MYRIESLY,H,X,A,C,27,532,0.6211,0.7324,4005,6042,K,7,VA,proc
MYRIESLY,H,X,A,C,27,4028,0.6211,0.7729,4142,11578,K,7,VA,proc
MYRIESLY,A,A,A,H,,0,0.5547,0.7528,4373,1,TTS,5,VA,proc
MYRIESLY,H,X,A,C,27,6942,0.5391,0.6725,3995,12990,K,8,VA,proc
MYRIESLY,H,X,A,C,27,4448,0.5352,0.6531,4004,12816,K,7,VA,proc
MYRIESLY,H,X,A,C,27,7816,0.5352,0.6385,3612,5288,M,0,VA,proc
MYRIESLY,H,X,A,C,27,6208,0.5312,0.7026,3874,11322,K,8,VA,proc
MYRIESLY,H,X,A,C,27,7855,0.5156,0.6263,3798,6296,K,9,VA,proc
MYRIESLY,H,X,A,C,27,6375,0.5,0.6855,3397,9330,M,1,VA,proc
MYRIESLY,E,C,B,C,27,381,0.4961,0.6329,4033,9604,K,7,VA,proc
MYRIESLY,H,X,A,C,27,5597,0.4961,0.5866,3552,5572,M,0,VA,proc
MYRIESLY,H,X,A,C,27,8095,0.4883,0.599,3871,11340,K,8,VA,proc
MYRIESLY,H,X,A,C,27,783,0.4805,0.692,3299,6520,M,2,VA,proc
MYRIESLY,H,X,A,C,27,7137,0.4805,0.6207,3441,12911,M,1,VA,proc
MYRIESLY,H,X,A,C,27,1100,0.4609,0.5871,3656,12913,M,0,VA,proc
MYRIESLY,M,Z,B,B,54,175,0.4062,0.5987,3105,10968,M,3,VA,proc
